location,area,price,price_currency,status,new/resale,price_negotiable,description,security_deposit,facing,furnished,age of property,Lift(s),Full Power Backup,24 X 7 Security,Children's play area,Club House,Gymnasium,Swimming Pool,Sports Facility,Jogging Track,Landscaped Gardens,locality_score,project_score,builder_experience,Hospital,Multipurpose Room,Rain Water Harvesting,Vaastu Compliant,ATM,Car Parking,Intercom,Maintenance Staff,School,Shopping Mall,Staff Quarter,Golf Course,Cafeteria,Indoor Games
Gazipur Road,1053,4700000,INR,,1,1,"A plot property is available for sale in Gazipur Road, Chandigarh. It has an area of 1053 sqft. The property is available at a price of Rs. 47.00 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
New Chandigarh Mullanpur,1800,7000000,INR,,0,0,Available 200 sqyds Plot in Jubilee ParkField New Chandigarh near to Suntech. Prime location for investment near to Chandigarh. Book your plot with 20 % + premium only. Flexible Payment plan.Call Rudra Properties Sector 70 Mohali for best and trustable deal. Contact 88375 and 26329.,1,east,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Sector 120,1350,7050000,INR,,0,1,Available 150 sqyds Corner & Park Facing Plot in Jubilee Park Lane Sector 120 Mohali. Only 3 KM from Chandigarh. Plots Exactly connected directly to NH 21 Highway. Prime location for investment near to Chandigarh. Book your plot with 30 % + premium only. Flexible Payment plan.Call Rudra Properties Sector 70 Mohali for best and trustable deal. Contact 88375 and 26329.,1,east,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Sector 120,1350,6500000,INR,,0,1,Available 150 sqyds Single Line Plot in Jubilee Park Lane Sector 120 Mohali. Only 3 KM from Chandigarh. Plots Exactly connected directly to NH 21 Highway. Prime location for investment near to Chandigarh. Book your plot with 30 % + premium only. Flexible Payment plan.Call Rudra Properties Sector 70 Mohali for best and trustable deal. Contact 88375 and 26329.,1,southeast,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Sector 120,1260,6160000,INR,,0,0,Available 140 sqyds Corner Plot in Jubilee Park Lane Sector 120 Mohali. Only 3 KM from Chandigarh. Plots Exactly connected directly to NH 21 Highway. Prime location for investment near to Chandigarh. Book your plot with 30 % + premium only. Flexible Payment plan.Call Rudra Properties Sector 70 Mohali for best and trustable deal. Contact 88375 and 26329.,1,east,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Sector 120,1035,5060000,INR,,0,1,Available 115 sqyds sqyds Park Facing Plot in Jubilee Park Lane Sector 120 Mohali. Only 3 KM from Chandigarh. Plots Exactly connected directly to NH 21 Highway. Prime location for investment near to Chandigarh.Call Rudra Properties Sector 70 Mohali for best and trustable deal. Contact 88375 and 26329.,1,east,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Sector 120,1260,6000000,INR,,0,1,Available 140 sqyds Plot in Jubilee Park Lane Sector 120 Mohali. Only 3 KM from Chandigarh. Plots Exactly connected directly to NH 21 Highway. Prime location for investment near to Chandigarh.Call Rudra Properties Sector 70 Mohali for best and trustable deal. Contact 88375 and 26329.,1,east,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,
Mullanpur New Chandigarh,2142,5390000,INR,,0,0,"available 238 sq.yds plot for sale in altus muirwoods eco city , new chandigarh mullanpur.very nice location of this plot.very close to chandigarh. call for more information",1,southeast,0,0,0,1,1,1,0,1,1,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,
Mullanpur New Chandigarh,2250,7500000,INR,,0,0,"available 250 sq.yds plot for sale in manohar singh palm residenchy , new chandigarh mullanpur.very nice location of this plot.very close to chandigarh from 200 mtr. call for more information",1,northeast,0,0,0,1,0,1,1,1,0,0,0,0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,
Mullanpur New Chandigarh,1800,6550000,INR,,0,0,"available 200 sq.yds plot for sale in manohar singh palm residenchy , new chandigarh mullanpur.very nice location of this plot.very close to chandigarh from 200 mtr. call for more information",1,southwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,
Mullanpur New Chandigarh,2700,8900000,INR,,0,0,"available 300 sq.yds plot for sale in eco city phase-1, new chandigarh mullanpur.very nice location of this plot.very close to chandigarh. call for more information",1,south,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,1.0,,,,
Mullanpur New Chandigarh,2250,6875000,INR,,1,0,"A plot property is available for sale in Mullanpur New Chandigarh, Chandigarh. It is east facing property. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Please contact us for more details. ",1,east,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Dhakoli,900,2600000,INR,1,0,0,,1,,0,122,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Dhakoli,900,2600000,INR,1,0,0,,1,,0,122,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Dhakoli,900,2600000,INR,1,0,0,,1,northeast,0,122,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Pinjore,1000,13500000,INR,1,0,0,,1,north,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Zirakpur Banur,900,2690000,INR,,1,1,"Chandigarh Royale City is a unique, exclusive and the first-of-its-kind township project in the Tri-City, under the State Government's special Township Policy. The township is a project to build a futuristic landmark with areas and concepts designed to cater to everyone's needs within a family.Chandigarh Royale City offers the best of all that makes life a pleasure to live. Spread over 200 acres with over 60% of it being open areas or with a green cover, Chandigarh Royale City following the footsteps of the legendary town planner & architect Le Corbusier to bring new Chandigarh on the edge of City Beautiful.",1,northeast,0,0,0,1,1,1,1,1,1,1,1,1,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
New Chandigarh Mullanpur,5400,1890000,INR,,1,1,"This plot is situated in New Chandigarh Mullanpur. It has an area of 5400 sqft and is priced at Rs. 18.90 lac (negotiable). It is northeast facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is situated in the proximity of all the important facilities. Kindly call us for details. ",1,northeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1.0,,,,,1.0,,,,,,
Mullanpur,3600,16000000,INR,,0,0,"This plot is situated in Mullanpur, Chandigarh. It has an area of 3600 sqft and is priced at Rs. 1.60 cr . Its entry is south facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. Contact us for more details. ",1,south,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mohali Sec 66,1350,7700000,INR,,0,0,Available 150 sq.yds Loi sale in Aerotropolic mohali. its a gmada projects. near to airport road. best invest for this time. call for more information.,1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mohali Sec 66,1800,11500000,INR,,0,0,"A plot is available for sale in Mohali Sec 66, Chandigarh. It has an area of 1800 sqft. The property is available at a price of Rs. 1.15 cr . It is north facing property. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,2700,8700000,INR,,0,0,Available 2700 Sq.feet Plot for sale in eco city 2 new chandigarh mullanpur.very nice location of this plot.near to medicity.PCS stadium.best connected to chandigarh.call for more information,1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,,,,,
Zirakpur Banur,900,2690000,INR,,1,1,"Chandigarh Royale City is a unique, exclusive and the first-of-its-kind township project in the Tri-City, under the State Government's special Township Policy. The township is a project to build a futuristic landmark with areas and concepts designed to cater to everyone's needs within a family.Chandigarh Royale City offers the best of all that makes life a pleasure to live. Spread over 200 acres with over 60% of it being open areas or with a green cover, Chandigarh Royale City following the footsteps of the legendary town planner & architect Le Corbusier to bring new Chandigarh on the edge of City Beautiful.",1,northeast,0,0,0,1,1,1,1,1,1,0,1,1,,,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,
Patiala Road Zirakpur,900,2600000,INR,,1,1,"This plot is situated in Patiala Road Zirakpur, Chandigarh. It has a salable area of 900 sqft and is available at a price of Rs. 2,888 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Patiala Road Zirakpur,900,2550000,INR,,1,1,"A plot property is available for sale in Patiala Road Zirakpur, Chandigarh. It has an area of 900 sqft and is priced at Rs. 25.50 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Mullanpur New Chandigarh,2943,8000000,INR,,0,0,"Available 327 Sq, yds Plot for sale in Altus Muirwoods Phase-1. new Chandigarh mullanpur. its a corner plot with side park. ready to move in in Plots. registry done. call for more information.",1,north,0,0,0,1,1,0,0,1,1,0,0,0,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2700,11500000,INR,,0,0,"Available 300 sq, yds Plot For Sale In Eco City-2, New Chandigahr Mullanpur. Very Nice Location Of This Plot. loan Facilities Available Call for More Information.",1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur New Chandigarh,1350,7000000,INR,,0,0,"Available 150 sq, yds Plot For Sale In Eco City-2, New Chandigarh Mullanpur. Very Nice Location Of This Plot. loan Facilities Available Call for More Information.",1,north,0,0,0,0,0,0,1,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,2142,6700000,INR,,0,0,"Available 238 sq, yds plot for sale in altus muirwoods phase-1, new chandigarh mullanpur. its a ready to move in in plots. loan facilities available. call for more information.",1,southeast,0,0,0,1,1,0,0,0,0,0,0,0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,
Mullanpur New Chandigarh,2142,7000000,INR,,0,0,"Available 238 sq.yds plot for sale in Altus Muirwoods Phase-1, new chandigarh mullanpur. this is a ready to move in in plot . bank loan available call for more information",1,southeast,0,0,0,0,1,0,0,0,1,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,900,4200000,INR,,0,0,"Available 100 sq.yds plot for sale in Altus Muirwoods Phase-1, new chandigarh mullanpur. this is a ready to move in in plot with registry case. bank loan available call for more information",1,northwest,0,0,0,1,1,0,0,0,1,0,0,0,,,,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur New Chandigarh,4275,12000000,INR,,0,0,"Available 475 sq.yds plot for sale in Altus Muirwoods Phase-1, new chandigarh mullanpur. this is a ready to move in in plot with registry case. bank loan available call for more information",1,northwest,0,0,0,1,1,0,1,1,1,0,0,0,,,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,
Mullanpur New Chandigarh,900,4000000,INR,,0,0,"Available 100 sq.yds plot for sale in Altus Muirwoods Phase-1, new chandigarh mullanpur. this is a ready to move in in plot with registry case. bank loan available call for more information",1,southeast,0,0,0,1,0,0,1,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,
Mullanpur New Chandigarh,4500,22000000,INR,,0,0,"Available 500 sq.yds Plot for Sale in Eco City Phase-1, New Chandigahr Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,,,,,,
Mullanpur New Chandigarh,3600,18500000,INR,,0,0,"Available 400 sq.yds Plot for Sale in Eco City Phase-1, New Chandigarh Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,2700,14500000,INR,,0,0,"Available 300 sq.yds Plot for Sale in Eco City Phase-1, New Chandigahr Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,1800,10500000,INR,,0,0,"Available 200 sq.yds Plot for Sale in Eco City Phase-1, New Chandigarh Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. This projects In construction Already start. call with us.....",1,southeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,900,6100000,INR,,0,0,"Available 100 sq.yds Plot for Sale in Eco City Phase-1, New Chandigarh Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur Garibdass,1800,8500000,INR,,0,0,"Available 200 sq.yds Plot for Sale in Omaxe Phase-3, New Chandigarh Mullanpur. Good Location of This Plot . This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,123.0,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur New Chandigarh,1800,8500000,INR,,0,0,"Available 200 sq.yds Plot for Sale in Eco City Phase-2, New Chandigarh Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur New Chandigarh,900,5300000,INR,,0,0,"Available 100 sq.yds Plot for Sale in Eco City Phase-2, New Chandigarh Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur New Chandigarh,4500,17500000,INR,,0,0,"Available 500 sq.yds Plot for Sale in Eco City Phase-2, New Chandigarh Mullanpur. Good Location of This Plot with registry Case. it is a Gmada Projects. call with us.....",1,southeast,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur New Chandigarh,900,4800000,INR,,0,0,"A plot property is available for sale in Mullanpur New Chandigarh, Chandigarh. It has an area of 900 sqft and is priced at Rs. 48.00 lac . It is north facing property. The property is available on freehold. It is well connected to the city areas. Kindly call us for details. ",1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur Garibdass,2700,11800000,INR,,0,0,"Available 300 sq.yds Plot for Sale in Omaxe Phase-3, New Chandigarh Mullanpur. Good Location of This Plot . This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,123.0,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur Garibdass,2700,12000000,INR,,0,0,"Available 300 sq.yds Plot for Sale in Omaxe Phase-3, New Chandigarh Mullanpur. Good Location of This Plot . This projects In construction Already start. call with us.....",1,northwest,0,0,0,0,0,0,0,0,0,0,0,0,,,123.0,1.0,,1.0,,,,,,1.0,,,,,
Mullanpur Garibdass,2700,11300000,INR,,0,0,"Available 300 sq.yds plot for sale in omaxe phase-3, new chandigarh. its a ready to move in in plot with very nice location of this plot . bank loan available call for more information.",1,northeast,0,0,0,1,0,0,0,1,0,0,0,0,,,123.0,1.0,,1.0,,,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2700,15000000,INR,,0,0,"Available 300 sq, yds plot for sale in eco city phase-1, new chandigarh mullanpur. best locatioin of this plot with very reasonable price call for more information.",1,north,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,1800,9000000,INR,,0,0,"Available 200 Sq, yds Plot for Sale in Eco city Phase-2 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to Medicity, Stadium, education city. Best Invest For This time. call for More Information.",1,north,0,0,0,0,0,0,1,0,0,0,0,0,,,,1.0,,1.0,,1.0,,,,1.0,,,,,
Mullanpur New Chandigarh,2142,7500000,INR,,0,0,"Available 238 Sq, yds Plot for Sale in Altus Muirwoods Phase-1 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to PR-4 Road, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,south,0,0,0,1,1,0,1,1,0,0,0,1,,,,1.0,,1.0,,,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2142,6800000,INR,,0,0,"Available 238 Sq, yds Plot for Sale in Altus Muirwoods Phase-1 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to PR-4 Road, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,southeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2178,5700000,INR,,0,0,"Available 242 Sq, yds Plot for Sale in Altus Muirwoods Phase-2 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to PR-7 Road, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,northeast,0,0,0,1,1,0,1,1,0,0,0,1,,,,,,1.0,,1.0,,,,1.0,1.0,,,,
Mullanpur New Chandigarh,2178,5600000,INR,,0,0,"Available 238 Sq, feet Plot for Sale in Altus Muirwoods Phase-2 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to PR-7 Road, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,north,0,0,0,1,1,1,1,1,1,0,0,1,,,,,,1.0,,,,,,1.0,,,,,
Mullanpur New Chandigarh,900,4200000,INR,,0,0,"Available 900 Sq, feet Plot for Sale in Altus Muirwoods New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,northwest,0,0,0,0,0,0,1,1,1,0,0,1,,,,,,1.0,,,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2142,7000000,INR,,0,0,"Available 238 Sq, yds Plot for Sale in Altus Muirwoods New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,southwest,0,0,0,1,1,0,1,1,1,0,0,1,,,,,,1.0,,,,,1.0,,,,,,
Mullanpur New Chandigarh,2997,8400000,INR,,0,0,"Available 333 Sq, feet Plot for Sale in Altus Muirwoods New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to Medicity, Stadium, education city. call for More Information.",1,northwest,0,0,0,1,1,0,1,1,1,0,0,1,,,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2997,8500000,INR,,0,0,"Available 333 Sq, feet Plot for Sale in Altus Muirwoods New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to Medicity, Stadium, education city. call for More Information.",1,southeast,0,0,0,1,1,1,1,1,1,0,0,1,,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,
Mullanpur New Chandigarh,2700,11000000,INR,,0,0,"Available 300 Sq, yds Plot for Sale in Omaxe Ohase-2 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Loan Facilities Available Near to PR-4 Road, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,southeast,0,0,0,0,1,0,1,1,1,0,1,0,,,,,,1.0,,1.0,,,1.0,1.0,,,,,
Mullanpur Garibdass,1800,9000000,INR,,0,0,"Available 200 Sq, yds Plot for Sale in Omaxe Ohase-3 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Loan Facilities Available Near to PR-4 Road, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,southeast,0,0,0,1,1,0,1,1,0,0,0,0,,,123.0,,,1.0,,,,,1.0,1.0,1.0,,,,
Mullanpur Garibdass,2700,12500000,INR,,0,0,"Available 300 Sq, yds Plot for Sale in Omaxe Ohase-3 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Loan Facilities Available Near to PR-4 Road, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,northwest,0,0,0,1,1,0,1,1,1,0,0,1,,,123.0,,,1.0,,,,,1.0,1.0,1.0,,,,
Mullanpur New Chandigarh,2700,12200000,INR,,0,0,"Available 300 Sq, yds Plot for Sale in Omaxe Phase-3 New Chandigarh Mullanpur. its a very nice Location Plot, Road Completed, Plot leveled Near to, Medicity, Stadium, education city.Best Invest For This time. call for More Information.",1,northeast,0,0,0,1,1,0,1,1,1,0,0,1,,,,,,1.0,,,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2700,12500000,INR,,0,0,"Available plot for sale in Omaxe Phase -1, new chandigarh mullanpur. Its saleable area 300 sq. yds. Very reasonable price of this plot. Very nice location. Close to Medicity hospitals Land. Close to PCA Cricket Stadium. 10 Min Drive To Sec-17, 10 min drive to PGI. Contact Now For Best deal....",1,southwest,0,0,0,1,1,0,1,1,0,0,0,0,,,,,,1.0,,,,,1.0,1.0,,,,,
Mullanpur New Chandigarh,2700,10800000,INR,,0,0,"Available Plot for sale in Omaxe Phase -2, new chandigarh mullanpur. Its saleable area 300 sq. yds. Very reasonable price of this plot. Very nice location. Close to Medicity hospitals Land. Close to PCA Cricket Stadium. 10 Min Drive To Sec-17, 10 min drive to PGI. Contact Now For Best deal....",1,southeast,0,0,0,1,1,0,1,1,1,0,0,1,,,,,,1.0,,,,,,1.0,1.0,,,,
Mohali Sec 117,450,6400000,INR,,1,1,"A plot is available for sale in Mohali Sec 117, Chandigarh. It has an area of 450 sqft. The property is available at a price of Rs. 64.00 lac (negotiable). Its entry is east facing. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details. ",1,east,0,0,0,0,1,0,1,0,0,0,1,0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0
Patiala Road Zirakpur,900,2550000,INR,,1,1,"This plot is available for sale and is located in the heart of Patiala Road Zirakpur. It has an area of 900 sqft and is priced at Rs. 25.50 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Contact us for more details.",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Kurali Chandigarh Road,600,5990000,INR,,1,1,"This plot is situated in Kurali Chandigarh Road. It has an area of 600 sqft. The property is available at a price of Rs. 59.90 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Patiala Road Zirakpur,900,2550000,INR,,1,1,"A plot is available at a prime location in Patiala Road Zirakpur. It has an area of 900 sqft. The property is available at a price of Rs. 25.50 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. If you are interested, please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Kurali Chandigarh Road,1125,1599000,INR,,1,1,"A plot property is available for sale in Kurali Chandigarh Road, Chandigarh. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. If you are interested, please contact us for more details. ",1,northeast,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
New Chandigarh Mullanpur,3600,13000020,INR,,0,0,"A plot property is available for sale in New Chandigarh Mullanpur, Chandigarh. Its entry is northwest facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Contact us for more details. ",1,northwest,0,0,0,1,1,1,1,1,0,1,1,0,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0
New Chandigarh Mullanpur,2700,10000061,INR,,1,0,"A plot is available for sale in New Chandigarh Mullanpur, Chandigarh. It has an area of 2700 sqft and is priced at Rs. 1.00 cr . The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The site is in close proximity to various civic utilities. Please contact for more details. ",1,northeast,0,0,0,1,1,1,1,0,0,1,1,0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0
New Chandigarh Mullanpur,3150,9197473,INR,,1,0,"This plot is situated in New Chandigarh Mullanpur. The property is available on freehold. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,northwest,0,0,0,1,1,1,1,1,0,1,1,0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0
Highland Marg,810,3240000,INR,,1,0,"A plot is available at a prime location in Highland Marg. It has a salable area of 810 sqft and is available at a price of Rs. 4,000 per sqft. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Patiala Road,810,3240000,INR,,1,0,"A plot property is available for sale in Patiala Road, Chandigarh. It has an area of 810 sqft and is priced at Rs. 32.40 lac . The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. Please contact us for more details. ",1,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
Patiala Road Zirakpur,120,3072000,INR,,1,1,"This plot is situated in Patiala Road Zirakpur. It has an area of 120 sqft. The property is available at a price of Rs. 30.72 lac (negotiable). The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,0,0,,,,,,,,,1.0,,,,1.0,,,,
kharar landran road,1125,2375000,INR,,1,1,"A plot is available at a prime location in kharar landran road. It has an area of 1125 sqft. The property is available at a price of Rs. 23.75 lac (negotiable). It is facing northeast direction. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. The society is well connected by different modes of transportation. If you are interested, please contact us for more details. ",1,northeast,0,0,0,1,1,0,1,1,1,0,1,0,,,,,,,,,1.0,,,1.0,,,,,
Patiala Road Zirakpur,990,2596000,INR,,1,1,"A plot is available for sale in Patiala Road Zirakpur, Chandigarh. It has a salable area of 990 sqft and is available at a price of Rs. 2,622 per sqft. Its entry is northeast facing. The time you'll spend here will become the greatest moment of your life that will also help you to relieve, relax & evoke a great sense of happiness. It is well connected to the city areas. Kindly call us for details. ",1,northeast,0,0,0,1,1,0,1,0,1,0,1,0,,,,,,,,,1.0,,,,,,,,
